ASV,Kingdom,Phylum,Class,Order,Family,Genus,Species
ASV7952,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,sp._HMT_066
ASV7953,Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lachnoanaerobaculum,Lachnoanaerobaculum orale
ASV7954,Bacteria,,,,,,
ASV7955,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,nanceiensis
ASV7957,Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Johnsonella,ignava
ASV7958,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,parasanguinis_clade_411
ASV7959,Bacteria,Firmicutes,Bacilli,Bacillales,Gemellaceae,Gemella,
ASV7960,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,tannerae
ASV7961,Bacteria,Saccharibacteria_(TM7),Saccharibacteria_(TM7)_[C-1],Saccharibacteria_(TM7)_[O-1],Saccharibacteria_(TM7)_[F-1],Saccharibacteria_(TM7)_[G-1],bacterium_HMT_488
ASV7962,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia,Leptotrichia_A_993758 hofstadii
ASV7963,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,tannerae
ASV7964,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,sp._HMT_780
ASV7965,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella loescheii
ASV7966,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,sp._HMT_473
ASV7968,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,sp._HMT_306
ASV7969,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,
ASV7970,Bacteria,Saccharibacteria_(TM7),Saccharibacteria_(TM7)_[C-1],Saccharibacteria_(TM7)_[O-1],Saccharibacteria_(TM7)_[F-2],Saccharibacteria_(TM7)_[G-5],bacterium_HMT_356
ASV7971,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia,sp._HMT_417
ASV7972,Bacteria,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Granulicatella,adiacens
ASV7973,Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lachnospiraceae_[G-3],bacterium_HMT_100
ASV7974,Bacteria,Actinobacteria,Actinomycetia,Actinomycetales,Actinomycetaceae,Actinomyces,graevenitzii
ASV7975,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia,sp._HMT_215
ASV7976,Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lachnoanaerobaculum,orale
ASV7977,Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lachnospiraceae_[G-8],bacterium_HMT_500
ASV7978,Bacteria,Saccharibacteria_(TM7),Saccharibacteria_(TM7)_[C-1],Saccharibacteria_(TM7)_[O-1],Saccharibacteria_(TM7)_[F-1],Saccharibacteria_(TM7)_[G-1],bacterium_HMT_488
ASV7979,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Anaeroglobus,geminatus
ASV7980,Bacteria,Firmicutes,Bacilli,Lactobacillales,Aerococcaceae,Abiotrophia,defectiva
ASV7981,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,
ASV7982,Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Treponemataceae,Treponema,sp._HMT_237
ASV7983,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,
ASV7985,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Bulleidia,extructa
ASV7986,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella melaninogenica
ASV7987,Bacteria,Proteobacteria,Gammaproteobacteria,Cardiobacteriales,Cardiobacteriaceae,Cardiobacterium,hominis
ASV7988,Bacteria,Firmicutes,Clostridia,Eubacteriales,Ruminococcaceae,Ruminococcaceae_[G-2],bacterium_HMT_085
ASV7989,Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Stomatobaculum,Stomatobaculum longum
ASV7990,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,oralis_subsp._dentisani_clade_058
ASV7991,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Capnocytophaga,granulosa
ASV7992,Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Treponemataceae,Treponema,sp._HMT_246
ASV7993,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,sp._HMT_473
ASV7994,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,jejuni
ASV7995,Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Oribacterium,sp._HMT_102
ASV7996,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,nucleatum_subsp._nucleatum
ASV7998,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella melaninogenica
ASV7999,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,nucleatum_subsp._animalis
ASV8000,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus parasanguinis
ASV8001,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,sp._HMT_473
ASV8002,Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Treponemataceae,Treponema,sp._HMT_490
ASV8003,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,sp._HMT_912
ASV8004,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,multiformis
ASV8005,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Corynebacteriaceae,Corynebacterium,durum
ASV8006,Bacteria,Firmicutes,Clostridia,Eubacteriales,Peptostreptococcaceae,Peptostreptococcaceae_[G-1],bacterium_HMT_383
ASV8007,Bacteria,Firmicutes,Bacilli,Bacillales,Gemellaceae,Gemella,sanguinis
ASV8008,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,
ASV8009,Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Catonella,morbi
ASV8010,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,
ASV8011,Bacteria,Bacteroidetes,Bacteroidetes_[C-1],Bacteroidetes_[O-1],Bacteroidetes_[F-1],Bacteroidetes_[G-5],bacterium_HMT_505
ASV8012,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Aggregatibacter,uncultured bacterium
ASV8014,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,
ASV8015,Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Catonella,sp._HMT_451
ASV8016,Bacteria,Bacteroidetes,Bacteroidetes_[C-1],Bacteroidetes_[O-1],Bacteroidetes_[F-1],Bacteroidetes_[G-3],Bacteroidia bacterium feline oral taxon 115
ASV8017,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,atypica
ASV8018,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,endodontalis
ASV8019,Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Stomatobaculum,sp._HMT_097
ASV8020,Bacteria,Actinobacteria,Actinomycetia,Actinomycetales,Actinomycetaceae,Actinomyces,sp._HMT_169
ASV8021,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,sp._HMT_908
ASV8022,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Capnocytophaga,Capnocytophaga ochracea
ASV8023,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,cristatus_clade_886
ASV8024,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,gingivalis
ASV8025,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia,sp._HMT_417
ASV8026,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,sp._HMT_044
ASV8027,Bacteria,Firmicutes,Tissierellia,Tissierellales,Peptoniphilaceae,Parvimonas,micra
ASV8028,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus oralis_E_351036
ASV8029,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,sp._HMT_914
ASV8030,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Selenomonas,
ASV8031,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,
ASV8033,Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lachnoanaerobaculum,saburreum
ASV8034,Bacteria,Tenericutes,Mollicutes,Mollicutes_[O-1],Mollicutes_[F-1],Mollicutes_[G-1],bacterium_HMT_504
ASV8035,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,multiformis
ASV8036,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Selenomonas,sp._HMT_892
ASV8037,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Aggregatibacter,sp._HMT_949
ASV8038,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,parasanguinis_clade_411
ASV8039,Bacteria,Firmicutes,Clostridia,Eubacteriales,Peptococcaceae,Peptococcus,sp._HMT_167
ASV8040,Bacteria,Firmicutes,Tissierellia,Tissierellales,Peptoniphilaceae,Parvimonas,Parvimonas micra
ASV8041,Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lachnoanaerobaculum,
ASV8043,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,Alloprevotella sp900095835
ASV8044,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,jejuni
ASV8045,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidales_[F-2],Bacteroidales_[G-2],bacterium_HMT_274
ASV8046,Bacteria,Firmicutes,Clostridia,Eubacteriales,Peptostreptococcaceae,Peptostreptococcaceae_[G-3],bacterium_HMT_495
ASV8047,Bacteria,Firmicutes,Bacilli,Bacillales,Gemellaceae,Gemella,haemolysans
ASV8048,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,intermedia
ASV8051,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Aggregatibacter,Aggregatibacter segnis
ASV8052,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Kingella,oralis
ASV8053,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,downei
ASV8055,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,parasanguinis_clade_411
ASV8056,Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lachnoanaerobaculum,orale
ASV8057,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,sp._HMT_475
ASV8058,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,
ASV8059,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,
ASV8060,Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lachnospiraceae_[G-2],bacterium_HMT_096
ASV8061,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,sp._HMT_780
ASV8062,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,sp._HMT_917
ASV8063,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,salivae
ASV8064,Bacteria,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Granulicatella,elegans
ASV8065,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Sneathia,sanguinegens
ASV8066,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,
ASV8067,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,pallens
ASV8068,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,
ASV8069,Bacteria,Firmicutes,Clostridia,Eubacteriales,Peptostreptococcaceae,Peptostreptococcaceae_[G-7],bacterium_HMT_081
ASV8070,Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lachnoanaerobaculum,orale
ASV8071,Bacteria,Firmicutes,Clostridia,Eubacteriales,Ruminococcaceae,Ruminococcaceae_[G-3],bacterium_HMT_366
ASV8072,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,
ASV8073,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,mitis
ASV8074,Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Atopobiaceae,Olsenella,
ASV8075,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,periodonticum
ASV8076,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,
ASV8077,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,sp._HMT_914
ASV8078,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,
ASV8079,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,cristatus_clade_578
ASV8080,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Ligilactobacillus,salivarius
ASV8081,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,intermedia
ASV8082,Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lachnoanaerobaculum,orale
ASV8083,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Selenomonas,Selenomonas sputigena
ASV8084,Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Johnsonella,sp._HMT_166
ASV8085,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,parasanguinis_clade_721
ASV8086,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,
ASV8087,Bacteria,Firmicutes,Clostridia,Eubacteriales,Clostridiales_[F-1],Clostridiales_[F-1][G-2],bacterium_HMT_402
ASV8088,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,mitis
ASV8089,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,Porphyromonas_A_859423 catoniae
ASV8090,Bacteria,Actinobacteria,Actinomycetia,Actinomycetales,Actinomycetaceae,Actinomyces,israelii
ASV8091,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia,sp._HMT_417
ASV8093,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,melaninogenica
ASV8094,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia,sp._HMT_218
ASV8095,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,
ASV8096,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,sp._HMT_780
ASV8097,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Mitsuokella,sp._HMT_521
ASV8098,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Mitsuokella,sp._HMT_521
ASV8099,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,sp._HMT_912
ASV8100,Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Stomatobaculum,sp._HMT_097
ASV8101,Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Atopobiaceae,Lancefieldella,parvula
ASV8102,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,tannerae
ASV8103,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella melaninogenica
ASV8104,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia,hongkongensis
ASV8106,Bacteria,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Granulicatella,adiacens
ASV8107,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Corynebacteriaceae,Corynebacterium,durum
ASV8108,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,pallens
ASV8109,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Riemerella,sp._HMT_322
ASV8110,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,rava
ASV8111,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,periodonticum
ASV8112,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,
ASV8113,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Anaeroglobus,geminatus
ASV8114,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Mitsuokella,sp._HMT_521
ASV8115,Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Stomatobaculum,longum
ASV8116,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,sp._HMT_300
ASV8117,Bacteria,Saccharibacteria_(TM7),Saccharibacteria_(TM7)_[C-1],Saccharibacteria_(TM7)_[O-1],Saccharibacteria_(TM7)_[F-1],Saccharibacteria_(TM7)_[G-1],bacterium_HMT_488
ASV8118,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Anaerolinea,bacterium_HMT_439
ASV8119,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,Porphyromonas_A_859423 catoniae
ASV8120,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Dialister,micraerophilus
ASV8121,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,
ASV8122,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,nucleatum_subsp._vincentii
ASV8123,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,sp._HMT_912
ASV8125,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia,hofstadii
ASV8127,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,nucleatum_subsp._animalis
ASV8128,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,endodontalis
ASV8129,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,oralis_subsp._dentisani_clade_398
ASV8130,Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Stomatobaculum,Stomatobaculum longum
ASV8131,Bacteria,Tenericutes,Mollicutes,Mollicutes_[O-1],Mollicutes_[F-1],Mollicutes_[G-1],bacterium_HMT_504
ASV8132,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,sp._HMT_443
ASV8133,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,pleuritidis
ASV8134,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,micronuciformis
ASV8135,Bacteria,,,,,,
ASV8136,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Capnocytophaga,sp._HMT_332
ASV8137,Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lachnoanaerobaculum,orale
ASV8138,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,Alloprevotella sp900095835
ASV8139,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,sp._HMT_044
ASV8140,Bacteria,Firmicutes,,,,,
ASV8141,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,veroralis
ASV8142,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus cristatus_B_354001
ASV8143,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,sp._HMT_370
ASV8144,Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Oribacterium,sp._HMT_078
ASV8145,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,
ASV8146,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Pseudoleptotrichia,sp._HMT_221
ASV8147,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,nucleatum_subsp._vincentii
ASV8148,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Selenomonas,
ASV8149,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,saccharolytica
ASV8150,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,sputorum
ASV8151,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,sp._HMT_473
ASV8152,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,Porphyromonas_A_859423 pasteri
ASV8153,Bacteria,Saccharibacteria_(TM7),Saccharibacteria_(TM7)_[C-1],Saccharibacteria_(TM7)_[O-1],Saccharibacteria_(TM7)_[F-1],Saccharibacteria_(TM7)_[G-1],bacterium_HMT_352
ASV8154,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia,hofstadii
ASV8155,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,
ASV8156,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Selenomonas,
ASV8157,Bacteria,Actinobacteria,Actinomycetia,Actinomycetales,Actinomycetaceae,Actinomyces,sp._HMT_175
ASV8158,Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Catonella,morbi
ASV8160,Bacteria,Actinobacteria,Actinomycetia,Actinomycetales,Actinomycetaceae,Actinomyces,naeslundii
ASV8161,Bacteria,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Granulicatella,adiacens
ASV8162,Bacteria,Actinobacteria,Actinomycetia,Actinomycetales,Actinomycetaceae,Schaalia,Mycobacterium tuberculosis
ASV8163,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,
ASV8164,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,
ASV8165,Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Stomatobaculum,longum
ASV8166,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,
ASV8168,Bacteria,Actinobacteria,Actinomycetia,Actinomycetales,Actinomycetaceae,Schaalia,sp._HMT_178
ASV8170,Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Treponemataceae,Treponema,sp._HMT_238
ASV8171,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium_C nucleatum_993238
ASV8172,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,
ASV8173,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,rava
ASV8174,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Pseudoleptotrichia,sp._HMT_221
ASV8175,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,pleuritidis
ASV8177,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Dialister,invisus
ASV8178,Bacteria,Saccharibacteria_(TM7),Saccharibacteria_(TM7)_[C-1],Saccharibacteria_(TM7)_[O-1],Saccharibacteria_(TM7)_[F-1],Saccharibacteria_(TM7)_[G-6],bacterium_HMT_870
ASV8179,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia,sp._HMT_417
ASV8180,Bacteria,Firmicutes,Clostridia,Eubacteriales,Peptococcaceae,Peptococcus,sp._HMT_167
ASV8181,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,baroniae
ASV8182,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,
ASV8183,Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Catonella,morbi
ASV8184,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia,sp._HMT_212
ASV8186,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella melaninogenica
ASV8187,Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Catonella,morbi
ASV8188,Bacteria,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Granulicatella,adiacens
ASV8189,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia,sp._HMT_417
